Formação Inicial e Continuada em Operador de Petróleo I;166
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Estradas;122
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Petróleo e Gás;121
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Geologia;315
Atualização de Professores em Educação Inclusiva;43
Técnico de Nível Médio em Segurança do Trabalho;315
Doutorado em Educação Profissional;78
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Administração;157
Tecnologia em Redes de Computadores;223
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Construção Civil;373
Licenciatura em Espanhol;110
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Informática;295
Mestrado Profissional em Ensino de Física;23
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Eletrotécnica;301
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Construção Civil;373
Formação Inicial e Continuada em Operador de Petróleo I;166
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nivel Médio em Geologia e Mineração;196
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Gestão Pública;275
Atualização de Professores em Educação Inclusiva;43
Licenciatura em Geografia;110
Técnico de Nível Médio em Controle Ambiental;467
Mestrado em Educação Profissional;170
Piano Popular em Nível Intermediário;13
Dança e Cidadania de Pessoa Idosa;437
Engenharia de Energia;92
Técnico de Nível Médio em Eletromecânica;296
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Informática para Internet;147
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Construção Civil;373
Tecnologia em Redes de Computadores;223
Tecnologia em Fabricação Mecânica;15
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Edificações;613
Técnico de Nivel Médio em Geologia e Mineração;196
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Gestão Ambiental;221
Curso de Formação Inicial e  Continuada (FIC) em Cuidador de Idoso;30
Técnico Integrado em Edificacoes;15
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Geologia e Mineração;327
Tecnologia em Gestão Ambiental;221
Tecnologia em Redes de Computadores;223
Tecnologia em Análise e Desenvolvimento de Sistemas;250
CURSO BÁSICO E INTERMEDIÁRIO  EM ARCGIS 10.5;25
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Edificações;613
Mestrado Profissional em Ensino de Física;23
Formação Inicial e Continuada em Dança para Inclusão da Pessoa com Deficiência;64
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Petróleo e Gás;121
Tecnologia em Construção de Edifícios;177
Licenciatura em Espanhol;110
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Mecânica;353
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Geologia;315
Software BIM para Instalações Elétricas e Hidrossanitárias (Módulo Básico);4
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Construção Civil;373
Tecnologia em Gestão Pública;275
Licenciatura em Matemática;101
Técnico de Nível Médio em Eletromecânica;296
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Controle Ambiental;467
Formação Inicial e Continuada de Produção de Produtos Naturais e Fitoterápicos;20
Formação Inicial e Continuada de Produção de Produtos Naturais e Fitoterápicos;20
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Licenciatura em Geografia;110
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Eletromecânica;296
Formação Inicial e Continuada em Operador de Petróleo I;166
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Construção Civil;373
Tecnologia em Redes de Computadores;223
Musicalização por meio do Canto Coral;60
Tecnologia em Comércio Exterior;102
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Tecnologia Ambiental;377
Engenharia de Energia;92
Linguagens Musicais, Práticas Ritmicas e Solfejo;25
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Estradas;122
Técnico de Nível Médio em Mineração;318
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Tecnologia Ambiental;377
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Edificações;613
Técnico de Nivel Médio em Geologia e Mineração;196
Doutorado em Educação Profissional;78
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Eletromecânica;296
Mestrado Profissional em Uso Sustentável de Recursos Naturais;73
Técnico de Nivel Médio em Geologia e Mineração;196
Tecnologia em Construção de Edifícios;177
Técnico de Nivel Médio em Geologia e Mineração;196
Licenciatura em Matemática;101
Técnico de Nível Médio em Administração;157
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Edificações;613
Formação de Operador de Petróleo;20
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Eletromecânica;296
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Construção Civil;373
Tecnologia em Gestão Pública;275
Atualização de Professores em Educação Inclusiva;43
Atualização de Professores em Educação Inclusiva;43
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Seguros;10
Tecnologia em Construção de Edifícios;177
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Dança e Cidadania de Pessoa Idosa;437
Dança e Cidadania de Pessoa Idosa;437
Tecnologia em Gestão Pública;275
Técnico Integrado em Estradas;4
Formação Inicial e Continuada em Joalheria;3
Técnico de Nível Médio em Geologia e Mineração;327
Mestrado Profissional em Uso Sustentável de Recursos Naturais;73
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Mecânica;353
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Geologia e Mineração;327
Formação Inicial e Continuada em Operador de Petróleo I;166
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Informática;295
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Construção Civil;373
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Eletrotécnica;301
Formação Inicial e Continuada em OM - Eletricista de Manutenção;7
Licenciatura em Espanhol;110
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Informática;295
Dança e Cidadania de Pessoa Idosa;437
Licenciatura em Espanhol;110
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Construção Civil;373
Licenciatura em Matemática;101
Técnico de Nível Médio em Geologia e Mineração;327
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Eletromecânica;296
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Geologia e Mineração;327
Linguagens Musicais, Práticas Ritmicas e Solfejo;25
Iniciação às Regras Harmônicas, Arranjos e Improvisos;28
Piano Popular Intermediário;5
Piano Popular em Nível Intermediário;13
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Mecânica;353
Licenciatura em Física;89
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Eletrotécnica;301
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Petróleo e Gás;121
Tecnologia em Construção de Edifícios;177
Licenciatura em Espanhol;110
Licenciatura em Física;89
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Eletromecânica;296
Formação Inicial e Continuada em Operador de Petróleo I;166
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Edificações;613
Mestrado Profissional em Uso Sustentável de Recursos Naturais;73
Técnico de Nível Médio em Mineração;318
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Eletrotécnica;301
Licenciatura em Matemática;101
Piano Popular em Nível Intermediário;13
Mestrado em Educação Profissional;170
Tecnologia em Redes de Computadores;223
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Mineração;318
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Mecânica;353
Atualização de Professores em Educação Inclusiva;43
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Eletromecânica;296
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Licenciatura em Geografia;110
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Eletromecânica;296
CURSO BÁSICO E INTERMEDIÁRIO  EM ARCGIS 10.5;25
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Eletromecânica;296
Licenciatura em Física;89
Técnico de Nível Médio em Edificações;613
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Estradas;122
Licenciatura em Geografia;110
Técnico de Nível Médio em Construção Civil;373
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Gestão Ambiental;221
Ensino Médio;45
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Segurança do Trabalho;315
Licenciatura em Matemática;101
Técnico de Nível Médio em Informática para Internet;147
Técnico de Nível Médio em Construção Civil;373
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nivel Médio em Geologia e Mineração;196
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Curso de Formação Inicial e Continuada ou Qualificação Profissional em Aprendizagem Intercultural;36
Engenharia de Energia;92
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nivel Médio em Eletrotécnica;40
Engenharia de Energia;92
Formação Inicial e Continuada de Produção de Produtos Naturais e Fitoterápicos;20
Licenciatura Plena em Geografia;6
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Construção Civil;373
Formação Inicial e Continuada em Dança para Inclusão da Pessoa com Deficiência;64
Técnico de Nível Médio em Estradas;122
Mestrado em Educação Profissional;170
Licenciatura em Espanhol;110
Mestrado Profissional em Ensino de Física;23
Tecnologia em Gestão Ambiental;221
Formação Inicial e Continuada em Dança para Inclusão da Pessoa com Deficiência;64
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Tecnologia em Redes de Computadores;223
Tecnologia em Redes de Computadores;223
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico Integrado em Mecânica;10
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Mineração;318
Engenharia de Energia;92
Licenciatura em Física;89
Técnico de Nível Médio em Geologia e Mineração;327
Tecnologia em Comércio Exterior;102
Técnico de Nível Médio em Informática;295
Licenciatura em Física;89
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Geologia e Mineração;327
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Segurança do Trabalho;315
Tecnologia em Gestão Ambiental;221
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Construção Civil;373
Licenciatura em Geografia;110
Técnico de Nível Médio em Controle Ambiental;467
Doutorado em Educação Profissional;78
Iniciação ao Violão;32
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Construção de Edifícios;177
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Geologia e Mineração;327
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Geologia e Mineração;327
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Administração;157
Curso de Formação Inicial e  Continuada (FIC) em Cuidador de Idoso;30
Técnico de Nível Médio em Tecnologia Ambiental;377
Licenciatura em Espanhol;110
Técnico de Nível Médio em Geologia e Mineração;327
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Eletromecânica;296
Tecnologia em Redes de Computadores;223
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Mecânica;353
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Construção Civil;373
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Geologia e Mineração;327
Mestrado em Educação Profissional;170
Curso de Formação Inicial e  Continuada (FIC) em Cuidador de Idoso;30
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Estradas;122
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Edificações;613
Técnico de Nivel Médio em Geologia e Mineração;196
Doutorado em Educação Profissional;78
Licenciatura em Geografia;110
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Segurança do Trabalho;315
Tecnologia em Gestão Ambiental;221
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Controle Ambiental;467
Doutorado em Educação Profissional;78
Doutorado em Educação Profissional;78
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Mineração;318
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Especialização em Gestão Ambiental;38
Técnico de Nível Médio em Mineração;318
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Eletrotécnica;301
Tecnologia em Gestão Pública;275
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico Integrado em Mecânica;10
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Construção Civil;373
Licenciatura em Espanhol;110
Licenciatura em Geografia;110
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Mecânica;353
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Construção Civil;373
Licenciatura Plena em Geografia;6
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Geologia;315
Ensino Médio;45
Licenciatura em Física;89
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Tecnologia Ambiental;377
Especialização em Licenciamento Ambiental em Petróleo e Gás On Shore;10
Técnico de Nível Médio em Geologia;315
Especialização em Licenciamento Ambiental em Petróleo e Gás On Shore;10
Técnico de Nível Médio em Mineração;318
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Formação de Operador de Petróleo;20
Licenciatura em Matemática;101
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Eletrotécnica;301
Engenharia de Energia;92
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Geologia e Mineração;327
Formação de Operador de Petróleo;20
Técnico de Nível Médio em Edificações;613
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nivel Médio em Geologia e Mineração;196
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Mineração;318
CURSO BÁSICO E INTERMEDIÁRIO  EM ARCGIS 10.5;25
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Geologia;315
Iniciação ao Piano Popular;6
Técnico de Nível Médio em Mineração;318
Tecnologia em Fabricação Mecânica;15
Musicalização por meio do Canto Coral;60
Licenciatura em Física;89
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Mecânica;353
Licenciatura em Geografia;110
Iniciação ao Violão;32
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Construção Civil;373
Mestrado Profissional em Ensino de Física;23
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Petróleo e Gás;121
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Edificações;613
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Mineração;318
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Mestrado em Educação Profissional;170
Mestrado em Educação Profissional;170
Percussão e Bateria para Iniciantes;7
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Eletrotécnica;301
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Eletromecânica;296
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Geologia;315
Tecnologia em Construção de Edifícios;177
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Geologia e Mineração;327
Técnico de Nível Médio em Geologia e Mineração;327
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Geologia e Mineração;327
Linguagens Musicais, Práticas Ritmicas e Solfejo;25
Técnico de Nível Médio em Geologia;315
Tecnologia em Comércio Exterior;102
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Mecânica;353
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Técnico de Nível Médio em Informática para Internet;147
Licenciatura em Física;89
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Geologia e Mineração;327
Engenharia de Energia;92
Técnico de Nível Médio em Eletrotécnica;301
Tecnologia em Redes de Computadores;223
Tecnologia em Construção de Edifícios;177
Software BIM para Instalações Elétricas e Hidrossanitárias(Módulo básico);24
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Segurança do Trabalho;315
Tecnologia em Gestão Pública;275
Técnico de Nível Médio em Mineração;318
Tecnologia em Gestão Ambiental;221
Biologia Teórica e Experimental;15
Licenciatura em Espanhol;110
Técnico de Nível Médio em Administração;157
Técnico de Nível Médio em Mecânica;353
Mestrado em Educação Profissional;170
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Eletromecânica;296
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Geologia e Mineração;327
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Formação Inicial e Continuada em Operador de Petróleo I;166
Técnico de Nível Médio em Construção Civil;373
Especialização em Educação Profissional Integrada à Educação Básica na Modalidade Educação de Jovens e Adultos;128
Técnico de Nível Médio em Eletromecânica;296
Licenciatura em Matemática;101
Técnico de Nível Médio em Mecânica;353
Técnico de Nivel Médio em Eletrotécnica;40
Técnico de Nível Médio em Construção Civil;373
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Geologia;315
Formação Inicial e Continuada em Operador de Petróleo I;166
Engenharia de Energia;92
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Geologia;315
Licenciatura em Espanhol;110
Técnico de Nível Médio em Tecnologia Ambiental;377
Tecnologia em Redes de Computadores;223
Técnico de Nível Médio em Mineração;318
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Petróleo e Gás;121
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Controle Ambiental;467
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Edificações;613
Linguagens Musicais, Práticas Ritmicas e Solfejo;25
Iniciação às Regras Harmônicas, Arranjos e Improvisos;28
Piano Popular em Nível Intermediário;13
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Controle Ambiental;467
Dança e Cidadania de Pessoa Idosa;437
Engenharia de Energia;92
CURSO BÁSICO E INTERMEDIÁRIO  EM ARCGIS 10.5;25
Técnico de Nível Médio em Edificações;613
Prática em Conjunto - Coral;26
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Edificações;613
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Administração;157
Técnico de Nível Médio em Geologia e Mineração;327
Dança e Cidadania de Pessoa Idosa;437
Tecnologia em Gestão Ambiental;221
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Manutenção e Suporte em Informática;142
Formação Inicial e Continuada em Dança para Inclusão da Pessoa com Deficiência;64
Técnico de Nível Médio em Eletrotécnica;301
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Edificações;613
Técnico de Nível Médio em Construção Civil;373
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Licenciatura em Espanhol;110
Técnico de Nível Médio em Eletromecânica;296
Técnico de Nível Médio em Informática;295
Técnico de Nível Médio em Construção Civil;373
Dança e Cidadania de Pessoa Idosa;437
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Técnico de Nível Médio em Edificações;613
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Geologia e Mineração;327
Mestrado em Educação Profissional;170
Técnico de Nível Médio em Eletromecânica;296
Curso de Formação Inicial e Continuada ou Qualificação Profissional em Aprendizagem Intercultural;36
Dança e Cidadania de Pessoa Idosa;437
Técnico de Nível Médio em Controle Ambiental;467
Tecnologia em Redes de Computadores;223
Doutorado em Educação Profissional;78
Curso de Formação Inicial e  Continuada (FIC) em Cuidador de Idoso;30
Técnico de Nível Médio em Tecnologia Ambiental;377
Técnico de Nível Médio em Mineração;318
Técnico de Nível Médio em Eletrotécnica;301
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Tecnologia em Análise e Desenvolvimento de Sistemas;250
Dança e Cidadania de Pessoa Idosa;437
Formação Inicial e Continuada em Dança e Cidadania da Pessoa Idosa;438
Técnico de Nível Médio em Geologia;315
Técnico de Nível Médio em Segurança do Trabalho;315
Técnico de Nivel Médio em Geologia e Mineração;196
Técnico de Nível Médio em Eletrotécnica;301
Curso de Formação Inicial e Continuada ou Qualificação Profissional em Aprendizagem Intercultural;36
Técnico de Nível Médio em Eletromecânica;296
